	baseMean	log2FoldChange	lfcSE	stat	pvalue	padj
AT5G07020	4057.45674439641	0.150910234311527	0.0825635838360217	1.82780624701621	0.0675786353440909	0.222849013483444
AT5G54660	207.483296778283	0.273686419852213	0.149792794978751	1.82710002768182	0.067684731103035	0.223160194888065
AT2G23420	457.674905831022	0.200908694255097	0.109973492405505	1.82688291387789	0.0677173757664101	0.223208684936108
AT5G49320	17.3613255747789	0.893260048596295	0.488962930314717	1.82684615380016	0.0677229041973937	0.223208684936108
AT3G60900	391.464141051214	-0.208946248652097	0.114384735299744	-1.82669696358133	0.067745345062095	0.223243970978918
AT1G09000	137.514216844071	0.318987466440023	0.174635509276507	1.82658995161722	0.0677614453335148	0.223258354004985
AT2G34180	48.2985780306613	-0.564451514913621	0.309032495798177	-1.82651184774514	0.0677731982825109	0.223258411104154
AT3G12600	645.722958872576	-0.172386481850258	0.0943924443902688	-1.8262741574688	0.0678089758617556	0.22333759639786
AT3G14330	497.899139849189	0.207021558402669	0.113424856059386	1.82518687345108	0.0679728339837461	0.223838531020735
AT1G49832	16.8830631402815	0.892129966542253	0.489014067793688	1.82434417596068	0.0681000558004221	0.224179868757091
AT3G56710	114.144812790162	0.509664522991862	0.279367674045002	1.82435038246323	0.0680991180911373	0.224179868757091
AT3G61790	550.423654415516	-0.178518138934556	0.0979142202617854	-1.82320952418623	0.0682716631213492	0.224705902979334
AT1G21370	268.855300553082	-0.251789826553524	0.138122215582698	-1.82294951967933	0.0683110368239728	0.224796603449102
AT5G09860	730.883883699576	0.160802881698021	0.0882154321041764	1.82284298633967	0.068327175058283	0.224810822952054
AT3G26510	744.829001684232	-0.181884629305729	0.0998241271754568	-1.8220507852379	0.0684472802141861	0.22512812219825
AT5G20080	1939.60903652635	-0.13319320135881	0.0731000138586573	-1.82206807260455	0.0684446574354304	0.22512812219825
AT4G02600	744.136192768286	-0.158196963070795	0.0868292886399204	-1.82193088932048	0.0684654726765922	0.225149032359462
AT1G20890	175.868212055461	-0.294166678390546	0.161480710683521	-1.82168307995046	0.0685030867431105	0.2252337922919
AT2G17990	639.08896671144	0.169827624152098	0.0932420644115272	1.82136276394051	0.0685517314897118	0.225317871540253
AT2G41740	2564.87874610282	0.112421097093872	0.0617316797857316	1.82112486626124	0.0685878781586209	0.225317871540253
AT4G11260	1671.39177099395	-0.13389104642199	0.0735190194718932	-1.82117562752829	0.068580164071598	0.225317871540253
AT4G35270	528.318904198378	0.221227996452885	0.121464722874801	1.82133537390041	0.0685558923917183	0.225317871540253
AT4G36640	527.448562101976	-0.199767156922255	0.109689964322503	-1.82119812105065	0.0685767460045374	0.225317871540253
AT3G43826	9.38990235887089	1.3087748491981	0.718962186932409	1.82036673553339	0.0687031746391109	0.225657664767688
AT3G08690	713.593036125748	-0.162445742898964	0.0892497131973985	-1.82012621754508	0.0687397858652128	0.225738941187607
AT4G26110	1386.83233963866	-0.134104679473705	0.073692863704565	-1.81977837109616	0.0687927627999864	0.225873924664643
AT1G55320	364.749724938028	-0.215901954772859	0.118694892898071	-1.81896583333425	0.0689166428398715	0.22624162439788
AT3G17890	48.8103836692291	-0.525026386423662	0.288653554004679	-1.81888072791631	0.0689296286651153	0.226245213203098
AT1G16250	203.935322740176	-0.270257383347189	0.148626190046427	-1.81836985300349	0.0690076228655206	0.226345002998908
AT1G69380	198.470923658588	0.277183412427191	0.152425209550921	1.81848798662529	0.0689895812122992	0.226345002998908
AT3G53520	1085.49492514084	0.139659229670732	0.076801850904814	1.81843572811574	0.0689975617805956	0.226345002998908
AT5G66700	28.7328615356988	-0.693209437152056	0.381177216079091	-1.81860144812071	0.0689722567460576	0.226345002998908
AT1G67500	406.36339903427	-0.215050281273898	0.118292960218546	-1.81794656991078	0.0690722995147964	0.226518087565849
AT3G52990	4473.55258175997	-0.102939678683447	0.0566344551093256	-1.8176157691415	0.0691228797431717	0.226644892146518
AT4G03000	836.631236999713	-0.152940308995438	0.0841529306736779	-1.81740918315131	0.0691544826654694	0.226709439639478
AT1G64430	2049.2259704077	0.12560478738638	0.0691456098617302	1.81652584506161	0.0692897470494839	0.227012381946412
AT1G79880	317.499240450872	0.221993138291319	0.122209671187892	1.8164940313931	0.0692946226851773	0.227012381946412
AT4G24820	2534.05360093575	-0.111914598441992	0.0616093104590049	-1.81652087335827	0.0692905089742929	0.227012381946412
AT5G52470	1979.15045032955	-0.120653655147367	0.066420085688873	-1.81652362980284	0.0692900865420642	0.227012381946412
AT1G47580	408.51787394294	-0.206334574097962	0.113646602343118	-1.81558066711932	0.0694347214569933	0.227432186810923
AT1G19940	40.6629364260604	0.587361906437696	0.323552593482907	1.81535218158814	0.0694698046565517	0.227507929727361
AT1G76940	296.929598349868	0.229117939959149	0.126225147798495	1.81515287528054	0.0695004193678753	0.22755399335813
AT2G38480	84.7481255573774	0.418952308484002	0.230814380262501	1.81510488214614	0.0695077930721244	0.22755399335813
AT1G76200	1056.92741420541	-0.142220259992518	0.0783637302188113	-1.81487353390916	0.0695433466158666	0.227592056772793
AT5G44790	2161.49119447257	-0.128660789732883	0.0708917500001665	-1.81489086857894	0.0695406821103992	0.227592056772793
AT2G15695	773.220301968326	-0.157405202867147	0.086746468746727	-1.81454306026822	0.069594159627538	0.227719176600324
AT1G62990	148.488724474702	0.307599612705584	0.169542550078903	1.81429153072448	0.0696328547688665	0.22780660861959
AT5G24060	1237.72961181974	0.14822400987265	0.0817195823843149	1.81381262052436	0.0697065788365596	0.228008589371855
AT3G54750	507.68686101608	0.200739440473059	0.110699532612879	1.81337206883296	0.0697744545205305	0.228191374041357
AT4G18100	3833.33734872597	-0.104789321453374	0.057793050981457	-1.81318202922002	0.0698037506193804	0.228208721736225
AT5G47200	1626.30629593032	-0.14245499821975	0.0785657649003988	-1.81319431434731	0.0698018564653038	0.228208721736225
AT3G59530	47.5293222581642	0.564943412953569	0.311601620532168	1.8130310490322	0.0698270325979691	0.228245613083121
AT1G01630	1297.76025052753	0.142447830612129	0.0785798662347707	1.81277771823309	0.0698661119263944	0.228255695223721
AT4G38970	55569.9094460905	0.13607385285226	0.0750626126054331	1.81280464573665	0.0698619571819776	0.228255695223721
AT5G44660	482.367010323715	0.192056904580409	0.105943864423224	1.81281762399359	0.0698599547909978	0.228255695223721
AT1G02770	136.502341867209	-0.328498048730508	0.18124089707497	-1.81249405643046	0.0699098914809628	0.228320304812676
AT5G18970	171.282314615281	0.290203161578932	0.160108973839984	1.81253526656768	0.069903529828127	0.228320304812676
AT5G56810	25.5390665433987	-0.718545879017063	0.396490547884625	-1.81226483922677	0.0699452846580063	0.228396686463081
AT1G01230	503.927974463084	-0.193568853510888	0.10688408608117	-1.81101659384437	0.0701382830587787	0.228987591712752
AT5G11460	105.777108558476	-0.356322232952973	0.196881729600378	-1.80982884331736	0.0703223335364269	0.22954908599811
AT3G59540	1849.39656764468	-0.13079063171457	0.0722728191266028	-1.80967939669628	0.0703455194041108	0.22955404748804
AT4G16480	303.592361969416	-0.229535240212208	0.126838630851279	-1.80966349661518	0.0703479865882714	0.22955404748804
AT1G22410	4913.52228733286	-0.114126720232986	0.0630740056709595	-1.80940974049365	0.070387371032462	0.229643173816079
AT1G16680	530.284112291976	0.185913939198336	0.102761731975821	1.80917483214549	0.0704238463133116	0.22968339658228
AT3G23180	160.79044269371	-0.297325246496046	0.164342846394297	-1.80917668775612	0.070423558123514	0.22968339658228
AT5G55920	1224.06812161289	0.14228719403112	0.0786529745174715	1.80905038752874	0.0704431756736843	0.22970705759619
AT3G15540	56.2729123658374	0.478682414026344	0.264642300679341	1.80879025309846	0.0704835951125008	0.229799471023173
AT1G17110	1310.84298985477	0.134892553689169	0.0746078766483847	1.80802027545826	0.0706033450098675	0.230143365167049
AT1G75130	271.634058884543	-0.260119880438982	0.14387507562493	-1.80795651581162	0.0706132686333087	0.230143365167049
AT1G08450	1153.95377206751	-0.177209044698657	0.0980254522553005	-1.80778604557853	0.0706398064314531	0.230190420957856
AT2G20690	689.692827226666	-0.176129916264614	0.0974616510360922	-1.80717148121561	0.0707355460889755	0.230399050628899
AT3G52870	846.227853354846	0.159968447178837	0.0885136133526508	1.80727507464304	0.0707194003762875	0.230399050628899
AT4G28640	206.906565962074	0.271032445768109	0.149978510907768	1.80714186404201	0.070740162674695	0.230399050628899
AT5G45140	550.346043338974	0.173088938023268	0.0957959618263929	1.80685004590225	0.0707856631268768	0.230507780781531
AT4G21180	461.323612314215	0.184759510963362	0.102260923092789	1.80674597270862	0.0708018960839296	0.230521182800047
AT5G23510	44.2599027019312	-0.742135836994952	0.410856336300614	-1.80631469305599	0.0708691980512809	0.230700825415395
AT5G22510	1086.05777508161	0.154010477100018	0.0852830042027949	1.80587537387632	0.0709378085276791	0.230884665428669
AT1G10050	477.085973264664	-0.191914261526893	0.106295991312308	-1.80547035836027	0.0710011098862083	0.231051165664596
AT3G58620	430.760548961205	0.24582161421622	0.136170203325483	1.80525260455579	0.0710351625649335	0.231122444439079
AT4G27080	1462.57066561679	0.12778859303474	0.0707978817048124	1.80497763432453	0.0710781819658944	0.231222868283033
AT3G25795	14.7437520197858	0.928231002483609	0.514299541239742	1.80484509133737	0.0710989260926649	0.231250806973304
AT1G09645	297.53210005552	-0.236359112085626	0.131011897543896	-1.80410418074001	0.07121497646134	0.231588668752228
AT2G05590	214.461725420419	0.255028574062633	0.141381730164768	1.80382977182002	0.0712579970854539	0.231688965399705
AT2G25790	903.927704923163	-0.163422118339624	0.0906183246198809	-1.80341138533663	0.0713236308767664	0.231743937455099
AT3G62050	26.361650121418	0.714600171151326	0.396237704340529	1.80346333355797	0.0713154788794084	0.231743937455099
AT4G16745	61.65393414308	-0.482799498308022	0.267699951545453	-1.80350984570891	0.071308180587782	0.231743937455099
AT5G35490	35.9123850783357	-0.628917153252981	0.348734599177876	-1.80342631541471	0.0713212878895271	0.231743937455099
AT1G04870	593.791440056622	-0.169071166073862	0.0937664614892106	-1.80310916492585	0.0713710720950179	0.231858482844197
AT2G16385	44.8912174943121	-0.554268006091841	0.307465247083663	-1.80270131778835	0.0714351351254685	0.232026978082109
AT1G76700	348.995745922016	-0.21992320577863	0.122048416396186	-1.80193411985559	0.0715557712707788	0.232276471841526
AT4G02930	1386.55880705843	-0.140144396403673	0.0777677925726449	-1.8020878794105	0.0715315803623296	0.232276471841526
AT4G12510	50.0148096143569	-0.56689990120182	0.314611906251941	-1.80190224825073	0.0715607864520175	0.232276471841526
AT4G38770	17641.5066336034	0.132994867290981	0.0738062194267304	1.80194661539342	0.0715538051042743	0.232276471841526
AT1G16300	227.964332198655	-0.253511730593366	0.140721460841956	-1.80151434668578	0.0716218480938457	0.232435011623562
AT3G06940	345.627090652648	-0.216538100921409	0.120207676474735	-1.80136666202779	0.0716451071371423	0.232470837144294
AT1G12990	326.530700065688	0.224155206073434	0.124475943254139	1.80079138356705	0.0717357674828042	0.232668724863963
AT2G25605	401.03441607378	0.23773612458291	0.132020844928257	1.80074687987417	0.0717427849060138	0.232668724863963
AT2G40400	1073.86022165435	0.151764889437544	0.0842744532777963	1.80084098483887	0.0717279469267564	0.232668724863963
AT4G12340	618.952684937177	-0.16635931914513	0.092388594341757	-1.80064779998433	0.0717584100230513	0.232679732789931
AT1G53760	257.07203462629	-0.265752537194831	0.147630428449984	-1.80012034094223	0.0718416384109042	0.232870221354412
AT3G13175	141.171107265132	0.330996093156821	0.183869775540225	1.80016586295559	0.0718344523219101	0.232870221354412
AT4G13885	32.1413890477712	0.649848253941506	0.361057178958005	1.79984858857243	0.0718845493963454	0.23296961971313
AT2G43465	49.975034694445	0.529377400720433	0.294218284823449	1.79926750996491	0.071976374905556	0.233227483597905
AT2G44525	329.29626497819	-0.218599811372048	0.121522349045302	-1.79884451781422	0.0720432790567576	0.233364777928785
AT5G10650	299.264612524447	-0.218933204686433	0.121705735461519	-1.79887335511527	0.0720387162788182	0.233364777928785
AT4G18370	414.223504338612	0.200037903616217	0.11122845017355	1.79844188518403	0.0721070102758323	0.233531454458194
AT1G24706	1755.98917269067	0.122027943429338	0.0678766954933973	1.79778851257142	0.0722105284440819	0.233787115915625
AT2G15880	584.673620675536	-0.264329777340847	0.147028069740423	-1.79781845607793	0.0722057816357918	0.233787115915625
AT4G13540	85.0779756646504	-0.387487291838652	0.215545819394435	-1.79770265518152	0.0722241404435664	0.233791398298181
AT1G78920	1403.72379554014	-0.139894399844535	0.0778318629199007	-1.79739241226315	0.0722733444812347	0.233871084438001
AT5G27850	4928.63134610736	-0.105599814469489	0.0587493744476722	-1.7974627893876	0.0722621803738859	0.233871084438001
AT1G34460	61.9200002110918	0.463727985016104	0.258086533717514	1.79679264290353	0.0723685447804782	0.234069221219183
AT1G79380	1219.42169845564	0.143370182749176	0.0797962213400687	1.79670390829879	0.0723826381777741	0.234069221219183
AT5G65650	300.096973061993	-0.222950808178188	0.124077363975052	-1.79686931633248	0.072356368825746	0.234069221219183
ATCG00440	3809.26974500631	-0.141896067345513	0.0789760848057144	-1.79669665436803	0.0723837903927909	0.234069221219183
AT2G31585	199.059157484783	-0.269700412251189	0.150147444598243	-1.79623711194579	0.0724568147682611	0.234211268857426
AT5G03290	1197.7977170908	-0.146345789033481	0.0814757719259698	-1.79618781846526	0.0724646514137305	0.234211268857426
AT5G30495	252.677205853664	0.245806563778286	0.136846301889585	1.7962236493363	0.0724589549762879	0.234211268857426
AT3G23400	4648.36529714601	0.127056201975478	0.0707463811844224	1.79593923884624	0.0725041810132541	0.234259432675976
AT3G42800	33.8060945578721	0.618939364130032	0.344622852686534	1.79599048439488	0.0724960304053507	0.234259432675976
AT5G46430	2007.1193393925	-0.120439332965734	0.0670692271170716	-1.79574654640798	0.0725348354723739	0.234318680595422
AT1G12900	19346.5658195843	0.139984172948755	0.0779849224370849	1.79501586427413	0.0726511723835703	0.234578618835261
AT5G03870	179.341801483912	0.273368774704665	0.152306964768321	1.79485406409677	0.0726769543426738	0.234578618835261
AT5G58960	666.155622819134	-0.173866354342965	0.0968661579080592	-1.79491329167809	0.0726675158879404	0.234578618835261
AT5G62300	3187.67075681855	-0.11428175852411	0.0636718462255925	-1.79485542352901	0.0726767376935092	0.234578618835261
AT5G65470	862.462285333453	0.175689474838517	0.0978772060867872	1.79499887525125	0.0726538791381407	0.234578618835261
AT2G17510	869.588050064028	-0.1490386355503	0.0830515030563627	-1.79453267027757	0.0727281888736604	0.234704167113234
AT4G28310	158.469878044737	0.295673152490203	0.164771814504065	1.79444010724849	0.0727429501569094	0.234711988430299
AT1G17080	340.426990250347	-0.218332206082405	0.121687578326239	-1.79420290127778	0.0727807892455997	0.234794257183023
AT1G14540	106.124656369292	-1.21329450126114	0.67628966387398	-1.79404560807723	0.0728058895333979	0.234822428268363
AT2G18480	39.1304154388322	0.599166884249259	0.333984983235263	1.7939934857107	0.072814208597302	0.234822428268363
AT1G71360	144.544930745839	0.319466347874193	0.178085533441352	1.79389275311013	0.0728302883707941	0.234824254626838
AT4G17570	517.170042944822	-0.186470995020188	0.103955915216254	-1.79375069357316	0.0728529700316415	0.234824254626838
